week_start,store_id,product_id,opening_stock_units,receipts_units,closing_stock_units,in_stock_days,ranged_flag
2025-12-08,STR012,SKU0044,41,8,42,7,True
2025-12-15,STR012,SKU0044,42,7,38,7,True
2025-12-22,STR012,SKU0044,38,7,31,7,True
2025-12-29,STR012,SKU0044,31,9,31,7,True
2026-01-05,STR012,SKU0044,31,7,27,7,True
2026-01-12,STR012,SKU0044,27,15,31,7,True
2026-01-19,STR012,SKU0044,31,12,31,7,True
2026-01-26,STR012,SKU0044,31,9,30,7,True
2026-02-02,STR012,SKU0044,30,7,30,7,True
2026-02-09,STR012,SKU0044,30,8,30,7,True
2026-02-16,STR012,SKU0044,30,10,32,7,True
2026-02-23,STR012,SKU0044,32,7,35,7,True
2026-03-02,STR012,SKU0044,35,10,40,7,True
2026-03-09,STR012,SKU0044,40,9,41,7,True
2026-03-16,STR012,SKU0044,41,10,43,7,True
2026-03-23,STR012,SKU0044,43,10,47,7,True
2026-03-30,STR012,SKU0044,47,8,49,7,True
2026-04-06,STR012,SKU0044,49,8,49,7,True
2026-04-13,STR012,SKU0044,49,9,53,7,True
2026-04-20,STR012,SKU0044,53,8,50,7,True
2026-04-27,STR012,SKU0044,50,9,50,7,True
2026-05-04,STR012,SKU0044,50,9,49,7,True
2026-05-11,STR012,SKU0044,49,8,51,7,True
2026-05-18,STR012,SKU0044,51,16,59,7,True
2026-05-25,STR012,SKU0044,59,16,69,7,True
2026-06-01,STR012,SKU0044,69,11,71,7,True
2026-06-08,STR012,SKU0044,71,12,77,7,True
2026-06-15,STR012,SKU0044,77,16,82,7,True
2026-06-22,STR012,SKU0044,82,12,83,7,True
2026-06-29,STR012,SKU0044,83,17,94,7,True
2026-07-06,STR012,SKU0044,94,17,100,7,True
2026-07-13,STR012,SKU0044,100,14,112,7,True
2026-07-20,STR012,SKU0044,112,12,119,7,True
2026-07-27,STR012,SKU0044,119,14,129,7,True
2026-08-03,STR012,SKU0044,129,12,133,7,True
2025-04-14,STR012,SKU0046,31,17,39,7,True
2025-04-21,STR012,SKU0046,39,14,41,7,True
2025-04-28,STR012,SKU0046,41,15,44,7,True
2025-05-05,STR012,SKU0046,44,14,41,7,True
2025-05-12,STR012,SKU0046,41,15,49,7,True
2025-05-19,STR012,SKU0046,49,13,52,7,True
2025-05-26,STR012,SKU0046,52,18,56,7,True
2025-06-02,STR012,SKU0046,56,14,54,7,True
2025-06-09,STR012,SKU0046,54,14,53,7,True
2025-06-16,STR012,SKU0046,53,13,50,7,True
2025-06-23,STR012,SKU0046,50,15,50,7,True
2025-06-30,STR012,SKU0046,50,12,50,7,True
2025-07-07,STR012,SKU0046,50,11,42,7,True
2025-07-14,STR012,SKU0046,42,18,40,7,True
2025-07-21,STR012,SKU0046,40,17,49,7,True
2025-07-28,STR012,SKU0046,49,12,48,7,True
2025-08-04,STR012,SKU0046,48,15,50,7,True
2025-08-11,STR012,SKU0046,50,14,44,7,True
2025-08-18,STR012,SKU0046,44,27,44,7,True
2025-08-25,STR012,SKU0046,44,28,47,7,True
2025-09-01,STR012,SKU0046,47,13,51,7,True
2025-09-08,STR012,SKU0046,51,14,54,7,True
2025-09-15,STR012,SKU0046,54,15,55,7,True
2025-09-22,STR012,SKU0046,55,15,56,7,True
2025-09-29,STR012,SKU0046,56,13,52,7,True
2025-10-06,STR012,SKU0046,52,18,54,7,True
2025-10-13,STR012,SKU0046,54,13,51,7,True
2025-10-20,STR012,SKU0046,51,12,52,7,True
2025-10-27,STR012,SKU0046,52,15,53,7,True
2025-11-03,STR012,SKU0046,53,13,52,7,True
2025-11-10,STR012,SKU0046,52,15,54,7,True
2025-11-17,STR012,SKU0046,54,15,59,7,True
2025-11-24,STR012,SKU0046,59,18,63,7,True
2025-12-01,STR012,SKU0046,63,13,59,7,True
2025-12-08,STR012,SKU0046,59,11,52,7,True
2025-12-15,STR012,SKU0046,52,12,44,7,True
2025-12-22,STR012,SKU0046,44,13,47,7,True
2025-12-29,STR012,SKU0046,47,13,47,7,True
2026-01-05,STR012,SKU0046,47,15,48,7,True
2026-01-12,STR012,SKU0046,48,14,53,7,True
2026-01-19,STR012,SKU0046,53,14,53,7,True
2026-01-26,STR012,SKU0046,53,14,53,7,True
2026-02-02,STR012,SKU0046,53,18,60,7,True
2026-02-09,STR012,SKU0046,60,15,67,7,True
2026-02-16,STR012,SKU0046,67,18,61,7,True
2026-02-23,STR012,SKU0046,61,18,74,7,True
2026-03-02,STR012,SKU0046,74,17,78,7,True
2026-03-09,STR012,SKU0046,78,12,68,7,True
2026-03-16,STR012,SKU0046,68,14,59,7,True
2026-03-23,STR012,SKU0046,59,16,57,7,True
2026-03-30,STR012,SKU0046,57,14,58,7,True
2026-04-06,STR012,SKU0046,58,13,57,7,True
2026-04-13,STR012,SKU0046,57,17,59,7,True
2026-04-20,STR012,SKU0046,59,17,62,7,True
2026-04-27,STR012,SKU0046,62,13,61,7,True
2026-05-04,STR012,SKU0046,61,18,62,7,True
2026-05-11,STR012,SKU0046,62,12,62,7,True
2026-05-18,STR012,SKU0046,62,12,59,7,True
2026-05-25,STR012,SKU0046,59,17,65,7,True
2026-06-01,STR012,SKU0046,65,14,64,7,True
2026-06-08,STR012,SKU0046,64,19,71,7,True
2026-06-15,STR012,SKU0046,71,18,78,7,True
2026-06-22,STR012,SKU0046,78,16,78,7,True
2026-06-29,STR012,SKU0046,78,14,79,7,True
2026-07-06,STR012,SKU0046,79,15,84,7,True
2026-07-13,STR012,SKU0046,84,13,83,7,True
2026-07-20,STR012,SKU0046,83,20,87,7,True
2026-07-27,STR012,SKU0046,87,15,88,7,True
2026-08-03,STR012,SKU0046,88,14,87,7,True
2025-06-16,STR012,SKU0047,20,15,28,7,True
2025-06-23,STR012,SKU0047,28,11,29,7,True
2025-06-30,STR012,SKU0047,29,17,28,7,True
2025-07-07,STR012,SKU0047,28,18,31,7,True
2025-07-14,STR012,SKU0047,31,12,32,7,True
2025-07-21,STR012,SKU0047,32,13,34,7,True
2025-07-28,STR012,SKU0047,34,16,40,7,True
2025-08-04,STR012,SKU0047,40,19,50,7,True
2025-08-11,STR012,SKU0047,50,17,44,7,True
2025-08-18,STR012,SKU0047,44,14,38,7,True
2025-08-25,STR012,SKU0047,38,14,40,7,True
2025-09-01,STR012,SKU0047,40,15,45,7,True
2025-09-08,STR012,SKU0047,45,12,45,7,True
2025-09-15,STR012,SKU0047,45,18,48,7,True
2025-09-22,STR012,SKU0047,48,17,52,7,True
2025-09-29,STR012,SKU0047,52,17,61,7,True
2025-10-06,STR012,SKU0047,61,17,66,7,True
2025-10-13,STR012,SKU0047,66,15,70,7,True
2025-10-20,STR012,SKU0047,70,14,67,7,True
2025-10-27,STR012,SKU0047,67,17,65,7,True
2025-11-03,STR012,SKU0047,65,14,60,7,True
2025-11-10,STR012,SKU0047,60,17,59,7,True
2025-11-17,STR012,SKU0047,59,15,67,7,True
2025-11-24,STR012,SKU0047,67,14,62,7,True
2025-12-01,STR012,SKU0047,62,17,59,7,True
2025-12-08,STR012,SKU0047,59,22,72,7,True
2025-12-15,STR012,SKU0047,72,20,74,7,True
2025-12-22,STR012,SKU0047,74,20,80,7,True
2025-12-29,STR012,SKU0047,80,18,79,7,True
2026-01-05,STR012,SKU0047,79,19,82,7,True
2026-01-12,STR012,SKU0047,82,14,79,7,True
2026-01-19,STR012,SKU0047,79,21,80,7,True
2026-01-26,STR012,SKU0047,80,21,82,7,True
2026-02-02,STR012,SKU0047,82,13,84,7,True
2026-02-09,STR012,SKU0047,84,15,81,7,True
2026-02-16,STR012,SKU0047,81,15,81,7,True
2026-02-23,STR012,SKU0047,81,15,87,7,True
2026-03-02,STR012,SKU0047,87,14,88,7,True
2026-03-09,STR012,SKU0047,88,14,85,7,True
2026-03-16,STR012,SKU0047,85,17,85,7,True
2026-03-23,STR012,SKU0047,85,15,79,7,True
2026-03-30,STR012,SKU0047,79,15,74,7,True
2026-04-06,STR012,SKU0047,74,17,67,7,True
2026-04-13,STR012,SKU0047,67,19,75,7,True
2026-04-20,STR012,SKU0047,75,18,70,7,True
2026-04-27,STR012,SKU0047,70,16,73,7,True
2026-05-04,STR012,SKU0047,73,19,78,7,True
2026-05-11,STR012,SKU0047,78,17,80,7,True
2026-05-18,STR012,SKU0047,80,20,89,7,True
2026-05-25,STR012,SKU0047,89,20,89,7,True
2026-06-01,STR012,SKU0047,89,18,94,7,True
2026-06-08,STR012,SKU0047,94,13,90,7,True
2026-06-15,STR012,SKU0047,90,19,95,7,True
2026-06-22,STR012,SKU0047,95,12,84,7,True
2026-06-29,STR012,SKU0047,84,18,88,7,True
2026-07-06,STR012,SKU0047,88,16,97,7,True
2026-07-13,STR012,SKU0047,97,18,100,7,True
2026-07-20,STR012,SKU0047,100,15,99,7,True
2026-07-27,STR012,SKU0047,99,15,97,7,True
2026-08-03,STR012,SKU0047,97,13,100,7,True
2025-05-26,STR012,SKU0048,34,12,32,7,True
2025-06-02,STR012,SKU0048,32,10,31,7,True
2025-06-09,STR012,SKU0048,31,15,33,7,True
2025-06-16,STR012,SKU0048,33,10,32,7,True
2025-06-23,STR012,SKU0048,32,10,32,7,True
2025-06-30,STR012,SKU0048,32,15,41,7,True
2025-07-07,STR012,SKU0048,41,12,46,7,True
2025-07-14,STR012,SKU0048,46,16,49,7,True
2025-07-21,STR012,SKU0048,49,14,55,7,True
2025-07-28,STR012,SKU0048,55,12,52,7,True
2025-08-04,STR012,SKU0048,52,14,56,7,True
2025-08-11,STR012,SKU0048,56,14,61,7,True
2025-08-18,STR012,SKU0048,61,16,69,7,True
2025-08-25,STR012,SKU0048,69,12,66,7,True
2025-09-01,STR012,SKU0048,66,18,62,7,True
2025-09-08,STR012,SKU0048,62,16,63,7,True
2025-09-15,STR012,SKU0048,63,16,61,7,True
2025-09-22,STR012,SKU0048,61,10,54,7,True
2025-09-29,STR012,SKU0048,54,11,52,7,True
2025-10-06,STR012,SKU0048,52,11,54,7,True
2025-10-13,STR012,SKU0048,54,12,54,7,True
2025-10-20,STR012,SKU0048,54,12,58,7,True
2025-10-27,STR012,SKU0048,58,10,55,7,True
2025-11-03,STR012,SKU0048,55,13,59,7,True
2025-11-10,STR012,SKU0048,59,12,65,7,True
2025-11-17,STR012,SKU0048,65,14,62,7,True
2025-11-24,STR012,SKU0048,62,16,65,7,True
2025-12-01,STR012,SKU0048,65,13,58,7,True
2025-12-08,STR012,SKU0048,58,12,58,7,True
2025-12-15,STR012,SKU0048,58,15,60,7,True
2025-12-22,STR012,SKU0048,60,12,63,7,True
2025-12-29,STR012,SKU0048,63,12,60,7,True
2026-01-05,STR012,SKU0048,60,14,60,7,True
2026-01-12,STR012,SKU0048,60,11,59,7,True
2026-01-19,STR012,SKU0048,59,14,56,7,True
2026-01-26,STR012,SKU0048,56,16,64,7,True
2026-02-02,STR012,SKU0048,64,10,61,7,True
2026-02-09,STR012,SKU0048,61,13,54,7,True
2026-02-16,STR012,SKU0048,54,15,60,7,True
2026-02-23,STR012,SKU0048,60,12,57,7,True
2026-03-02,STR012,SKU0048,57,13,55,7,True
2026-03-09,STR012,SKU0048,55,13,61,7,True
2026-03-16,STR012,SKU0048,61,12,60,7,True
2026-03-23,STR012,SKU0048,60,12,57,7,True
2026-03-30,STR012,SKU0048,57,16,62,7,True
2026-04-06,STR012,SKU0048,62,13,64,7,True
2026-04-13,STR012,SKU0048,64,11,67,7,True
2026-04-20,STR012,SKU0048,67,13,70,7,True
2026-04-27,STR012,SKU0048,70,12,71,7,True
2026-05-04,STR012,SKU0048,71,12,78,7,True
2026-05-11,STR012,SKU0048,78,17,84,7,True
2026-05-18,STR012,SKU0048,84,13,82,7,True
2026-05-25,STR012,SKU0048,82,13,80,7,True
2026-06-01,STR012,SKU0048,80,13,70,7,True
2026-06-08,STR012,SKU0048,70,14,76,7,True
2026-06-15,STR012,SKU0048,76,11,75,7,True
2026-06-22,STR012,SKU0048,75,13,77,7,True
2026-06-29,STR012,SKU0048,77,12,74,7,True
2026-07-06,STR012,SKU0048,74,12,72,7,True
2026-07-13,STR012,SKU0048,72,12,78,7,True
2026-07-20,STR012,SKU0048,78,16,81,7,True
2026-07-27,STR012,SKU0048,81,15,87,7,True
2026-08-03,STR012,SKU0048,87,15,90,7,True
2025-06-09,STR012,SKU0049,34,17,32,7,True
2025-06-16,STR012,SKU0049,32,22,38,7,True
2025-06-23,STR012,SKU0049,38,18,37,7,True
2025-06-30,STR012,SKU0049,37,20,37,7,True
2025-07-07,STR012,SKU0049,37,19,32,7,True
2025-07-14,STR012,SKU0049,32,19,28,7,True
2025-07-21,STR012,SKU0049,28,22,31,7,True
2025-07-28,STR012,SKU0049,31,19,29,7,True
2025-08-04,STR012,SKU0049,29,21,28,7,True
2025-08-11,STR012,SKU0049,28,15,23,7,True
2025-08-18,STR012,SKU0049,23,18,26,7,True
2025-08-25,STR012,SKU0049,26,16,34,7,True
2025-09-01,STR012,SKU0049,34,19,37,7,True
2025-09-08,STR012,SKU0049,37,14,32,7,True
2025-09-15,STR012,SKU0049,32,13,35,7,True
2025-09-22,STR012,SKU0049,35,20,34,7,True
2025-09-29,STR012,SKU0049,34,15,30,7,True
2025-10-06,STR012,SKU0049,30,14,35,7,True
2025-10-13,STR012,SKU0049,35,14,32,7,True
2025-10-20,STR012,SKU0049,32,18,34,7,True
2025-10-27,STR012,SKU0049,34,14,40,7,True
2025-11-03,STR012,SKU0049,40,17,41,7,True
2025-11-10,STR012,SKU0049,41,13,38,7,True
2025-11-17,STR012,SKU0049,38,16,38,7,True
2025-11-24,STR012,SKU0049,38,13,33,7,True
2025-12-01,STR012,SKU0049,33,21,42,7,True
2025-12-08,STR012,SKU0049,42,18,48,7,True
2025-12-15,STR012,SKU0049,48,18,50,7,True
2025-12-22,STR012,SKU0049,50,19,49,7,True
2025-12-29,STR012,SKU0049,49,21,60,7,True
2026-01-05,STR012,SKU0049,60,16,64,7,True
2026-01-12,STR012,SKU0049,64,16,62,7,True
2026-01-19,STR012,SKU0049,62,13,61,7,True
2026-01-26,STR012,SKU0049,61,13,52,7,True
2026-02-02,STR012,SKU0049,52,19,58,7,True
2026-02-09,STR012,SKU0049,58,13,54,7,True
2026-02-16,STR012,SKU0049,54,18,60,7,True
2026-02-23,STR012,SKU0049,60,21,68,7,True
2026-03-02,STR012,SKU0049,68,14,68,7,True
2026-03-09,STR012,SKU0049,68,20,71,7,True
2026-03-16,STR012,SKU0049,71,19,75,7,True
2026-03-23,STR012,SKU0049,75,18,81,7,True
2026-03-30,STR012,SKU0049,81,16,88,7,True
2026-04-06,STR012,SKU0049,88,14,85,7,True
2026-04-13,STR012,SKU0049,85,13,83,7,True
2026-04-20,STR012,SKU0049,83,20,82,7,True
2026-04-27,STR012,SKU0049,82,13,78,7,True
2026-05-04,STR012,SKU0049,78,16,77,7,True
2026-05-11,STR012,SKU0049,77,22,86,7,True
2026-05-18,STR012,SKU0049,86,21,90,7,True
2026-05-25,STR012,SKU0049,90,18,89,7,True
2026-06-01,STR012,SKU0049,89,16,88,7,True
2026-06-08,STR012,SKU0049,88,18,82,7,True
2026-06-15,STR012,SKU0049,82,24,72,7,True
2026-06-22,STR012,SKU0049,72,32,78,7,True
2026-06-29,STR012,SKU0049,78,25,88,7,True
2026-07-06,STR012,SKU0049,88,17,80,7,True
2026-07-13,STR012,SKU0049,80,23,82,7,True
2026-07-20,STR012,SKU0049,82,27,93,7,True
2026-07-27,STR012,SKU0049,93,22,93,7,True
2026-08-03,STR012,SKU0049,93,20,94,7,True
2025-05-26,STR012,SKU0050,23,14,12,7,True
2025-06-02,STR012,SKU0050,12,15,15,7,True
2025-06-09,STR012,SKU0050,15,15,9,7,True
2025-06-16,STR012,SKU0050,9,22,9,7,True
2025-06-23,STR012,SKU0050,9,19,14,7,True
2025-06-30,STR012,SKU0050,14,16,17,7,True
2025-07-07,STR012,SKU0050,17,18,18,7,True
2025-07-14,STR012,SKU0050,18,15,15,7,True
2025-07-21,STR012,SKU0050,15,14,17,7,True
2025-07-28,STR012,SKU0050,17,22,23,7,True
2025-08-04,STR012,SKU0050,23,23,33,7,True
2025-08-11,STR012,SKU0050,33,15,39,7,True
2025-08-18,STR012,SKU0050,39,27,25,7,True
2025-08-25,STR012,SKU0050,25,36,24,7,True
2025-09-01,STR012,SKU0050,24,17,27,7,True
2025-09-08,STR012,SKU0050,27,23,23,7,True
2025-09-15,STR012,SKU0050,23,19,29,7,True
2025-09-22,STR012,SKU0050,29,20,30,7,True
2025-09-29,STR012,SKU0050,30,18,30,7,True
2025-10-06,STR012,SKU0050,30,20,37,7,True
2025-10-13,STR012,SKU0050,37,15,34,7,True
2025-10-20,STR012,SKU0050,34,18,35,7,True
2025-10-27,STR012,SKU0050,35,16,41,7,True
2025-11-03,STR012,SKU0050,41,18,36,7,True
2025-11-10,STR012,SKU0050,36,15,35,7,True
2025-11-17,STR012,SKU0050,35,17,31,7,True
2025-11-24,STR012,SKU0050,31,23,33,7,True
2025-12-01,STR012,SKU0050,33,26,37,7,True
2025-12-08,STR012,SKU0050,37,28,44,7,True
2025-12-15,STR012,SKU0050,44,25,46,7,True
2025-12-22,STR012,SKU0050,46,22,41,7,True
2025-12-29,STR012,SKU0050,41,21,43,7,True
2026-01-05,STR012,SKU0050,43,21,46,7,True
2026-01-12,STR012,SKU0050,46,30,58,7,True
2026-01-19,STR012,SKU0050,58,30,66,7,True
2026-01-26,STR012,SKU0050,66,29,72,7,True
2026-02-02,STR012,SKU0050,72,26,79,7,True
2026-02-09,STR012,SKU0050,79,18,70,7,True
2026-02-16,STR012,SKU0050,70,20,77,7,True
2026-02-23,STR012,SKU0050,77,24,73,7,True
2026-03-02,STR012,SKU0050,73,22,76,7,True
2026-03-09,STR012,SKU0050,76,15,75,7,True
2026-03-16,STR012,SKU0050,75,24,79,7,True
2026-03-23,STR012,SKU0050,79,17,78,7,True
2026-03-30,STR012,SKU0050,78,20,88,7,True
2026-04-06,STR012,SKU0050,88,24,90,7,True
2026-04-13,STR012,SKU0050,90,24,91,7,True
2026-04-20,STR012,SKU0050,91,23,102,7,True
2026-04-27,STR012,SKU0050,102,23,107,7,True
2026-05-04,STR012,SKU0050,107,16,111,7,True
2026-05-11,STR012,SKU0050,111,20,118,7,True
2026-05-18,STR012,SKU0050,118,15,114,7,True
2026-05-25,STR012,SKU0050,114,23,121,7,True
2026-06-01,STR012,SKU0050,121,16,119,7,True
2026-06-08,STR012,SKU0050,119,17,119,7,True
2026-06-15,STR012,SKU0050,119,16,125,7,True
2026-06-22,STR012,SKU0050,125,19,126,7,True
2026-06-29,STR012,SKU0050,126,21,129,7,True
2026-07-06,STR012,SKU0050,129,19,133,7,True
2026-07-13,STR012,SKU0050,133,16,134,7,True
2026-07-20,STR012,SKU0050,134,21,142,7,True
2026-07-27,STR012,SKU0050,142,18,145,7,True
2026-08-03,STR012,SKU0050,145,21,146,7,True
2025-06-02,STR012,SKU0051,17,9,12,7,True
2025-06-09,STR012,SKU0051,12,9,15,7,True
2025-06-16,STR012,SKU0051,15,7,15,7,True
2025-06-23,STR012,SKU0051,15,11,21,7,True
2025-06-30,STR012,SKU0051,21,9,20,7,True
2025-07-07,STR012,SKU0051,20,10,15,7,True
2025-07-14,STR012,SKU0051,15,11,19,7,True
2025-07-21,STR012,SKU0051,19,9,24,7,True
2025-07-28,STR012,SKU0051,24,10,25,7,True
2025-08-04,STR012,SKU0051,25,8,23,7,True
2025-08-11,STR012,SKU0051,23,7,20,7,True
2025-08-18,STR012,SKU0051,20,9,22,7,True
2025-08-25,STR012,SKU0051,22,11,27,7,True
2025-09-01,STR012,SKU0051,27,11,31,7,True
2025-09-08,STR012,SKU0051,31,9,31,7,True
2025-09-15,STR012,SKU0051,31,7,27,7,True
2025-09-22,STR012,SKU0051,27,10,26,7,True
2025-09-29,STR012,SKU0051,26,9,24,7,True
2025-10-06,STR012,SKU0051,24,12,25,7,True
2025-10-13,STR012,SKU0051,25,9,25,7,True
2025-10-20,STR012,SKU0051,25,10,24,7,True
2025-10-27,STR012,SKU0051,24,8,24,7,True
2025-11-03,STR012,SKU0051,24,8,27,7,True
2025-11-10,STR012,SKU0051,27,10,27,7,True
2025-11-17,STR012,SKU0051,27,11,23,7,True
2025-11-24,STR012,SKU0051,23,9,29,7,True
2025-12-01,STR012,SKU0051,29,9,23,7,True
2025-12-08,STR012,SKU0051,23,8,28,7,True
2025-12-15,STR012,SKU0051,28,9,29,7,True
2025-12-22,STR012,SKU0051,29,8,24,7,True
2025-12-29,STR012,SKU0051,24,10,25,7,True
2026-01-05,STR012,SKU0051,25,9,28,7,True
2026-01-12,STR012,SKU0051,28,8,20,7,True
2026-01-19,STR012,SKU0051,20,12,28,7,True
2026-01-26,STR012,SKU0051,28,10,29,7,True
2026-02-02,STR012,SKU0051,29,11,30,7,True
2026-02-09,STR012,SKU0051,30,11,31,7,True
2026-02-16,STR012,SKU0051,31,15,32,7,True
2026-02-23,STR012,SKU0051,32,12,34,7,True
2026-03-02,STR012,SKU0051,34,7,35,7,True
2026-03-09,STR012,SKU0051,35,10,39,7,True
2026-03-16,STR012,SKU0051,39,12,42,7,True
2026-03-23,STR012,SKU0051,42,8,36,7,True
2026-03-30,STR012,SKU0051,36,11,36,7,True
2026-04-06,STR012,SKU0051,36,12,38,7,True
2026-04-13,STR012,SKU0051,38,10,31,7,True
2026-04-20,STR012,SKU0051,31,9,33,7,True
2026-04-27,STR012,SKU0051,33,12,40,7,True
2026-05-04,STR012,SKU0051,40,11,39,7,True
2026-05-11,STR012,SKU0051,39,11,44,7,True
2026-05-18,STR012,SKU0051,44,19,54,7,True
2026-05-25,STR012,SKU0051,54,16,54,7,True
2026-06-01,STR012,SKU0051,54,14,59,7,True
2026-06-08,STR012,SKU0051,59,17,64,7,True
2026-06-15,STR012,SKU0051,64,14,72,7,True
2026-06-22,STR012,SKU0051,72,17,83,7,True
2026-06-29,STR012,SKU0051,83,14,91,7,True
2026-07-06,STR012,SKU0051,91,36,115,7,True
2026-07-13,STR012,SKU0051,115,29,125,7,True
2026-07-20,STR012,SKU0051,125,19,135,7,True
2026-07-27,STR012,SKU0051,135,17,149,7,True
2026-08-03,STR012,SKU0051,149,19,159,7,True
2025-03-24,STR012,SKU0052,15,16,12,7,True
2025-03-31,STR012,SKU0052,12,21,15,7,True
2025-04-07,STR012,SKU0052,15,19,14,7,True
2025-04-14,STR012,SKU0052,14,16,9,7,True
2025-04-21,STR012,SKU0052,9,18,15,7,True
2025-04-28,STR012,SKU0052,15,17,20,7,True
2025-05-05,STR012,SKU0052,20,20,20,7,True
2025-05-12,STR012,SKU0052,20,16,27,7,True
2025-05-19,STR012,SKU0052,27,21,35,7,True
2025-05-26,STR012,SKU0052,35,19,38,7,True
2025-06-02,STR012,SKU0052,38,26,35,7,True
2025-06-09,STR012,SKU0052,35,26,40,7,True
2025-06-16,STR012,SKU0052,40,29,43,7,True
2025-06-23,STR012,SKU0052,43,29,41,7,True
2025-06-30,STR012,SKU0052,41,26,47,7,True
2025-07-07,STR012,SKU0052,47,28,53,7,True
2025-07-14,STR012,SKU0052,53,22,46,7,True
2025-07-21,STR012,SKU0052,46,26,39,7,True
2025-07-28,STR012,SKU0052,39,20,41,7,True
2025-08-04,STR012,SKU0052,41,23,46,7,True
2025-08-11,STR012,SKU0052,46,25,53,7,True
2025-08-18,STR012,SKU0052,53,22,48,7,True
2025-08-25,STR012,SKU0052,48,26,57,7,True
2025-09-01,STR012,SKU0052,57,17,46,7,True
2025-09-08,STR012,SKU0052,46,18,42,7,True
2025-09-15,STR012,SKU0052,42,15,37,7,True
2025-09-22,STR012,SKU0052,37,19,38,7,True
2025-09-29,STR012,SKU0052,38,17,43,7,True
2025-10-06,STR012,SKU0052,43,21,41,7,True
2025-10-13,STR012,SKU0052,41,15,39,7,True
2025-10-20,STR012,SKU0052,39,19,47,7,True
2025-10-27,STR012,SKU0052,47,15,40,7,True
2025-11-03,STR012,SKU0052,40,15,35,7,True
2025-11-10,STR012,SKU0052,35,16,31,7,True
2025-11-17,STR012,SKU0052,31,23,35,7,True
2025-11-24,STR012,SKU0052,35,23,45,7,True
2025-12-01,STR012,SKU0052,45,20,44,7,True
2025-12-08,STR012,SKU0052,44,21,42,7,True
2025-12-15,STR012,SKU0052,42,17,42,7,True
2025-12-22,STR012,SKU0052,42,20,51,7,True
2025-12-29,STR012,SKU0052,51,14,51,7,True
2026-01-05,STR012,SKU0052,51,15,50,7,True
2026-01-12,STR012,SKU0052,50,14,52,7,True
2026-01-19,STR012,SKU0052,52,23,61,7,True
2026-01-26,STR012,SKU0052,61,17,60,7,True
2026-02-02,STR012,SKU0052,60,19,64,7,True
2026-02-09,STR012,SKU0052,64,18,62,7,True
2026-02-16,STR012,SKU0052,62,22,64,7,True
2026-02-23,STR012,SKU0052,64,17,64,7,True
2026-03-02,STR012,SKU0052,64,18,66,7,True
2026-03-09,STR012,SKU0052,66,21,62,7,True
2026-03-16,STR012,SKU0052,62,24,69,7,True
2026-03-23,STR012,SKU0052,69,15,57,7,True
2026-03-30,STR012,SKU0052,57,21,69,7,True
2026-04-06,STR012,SKU0052,69,22,72,7,True
2026-04-13,STR012,SKU0052,72,23,78,7,True
2026-04-20,STR012,SKU0052,78,20,83,7,True
2026-04-27,STR012,SKU0052,83,23,79,7,True
2026-05-04,STR012,SKU0052,79,23,83,7,True
2026-05-11,STR012,SKU0052,83,22,84,7,True
2026-05-18,STR012,SKU0052,84,24,87,7,True
2026-05-25,STR012,SKU0052,87,21,92,7,True
2026-06-01,STR012,SKU0052,92,26,102,7,True
2026-06-08,STR012,SKU0052,102,24,105,7,True
2026-06-15,STR012,SKU0052,105,21,100,7,True
2026-06-22,STR012,SKU0052,100,27,102,7,True
2026-06-29,STR012,SKU0052,102,25,94,7,True
2026-07-06,STR012,SKU0052,94,33,105,7,True
2026-07-13,STR012,SKU0052,105,29,108,7,True
2026-07-20,STR012,SKU0052,108,20,111,7,True
2026-07-27,STR012,SKU0052,111,31,124,7,True
2026-08-03,STR012,SKU0052,124,21,124,7,True
2025-04-28,STR012,SKU0054,23,11,28,7,True
2025-05-05,STR012,SKU0054,28,14,37,7,True
2025-05-12,STR012,SKU0054,37,10,28,7,True
2025-05-19,STR012,SKU0054,28,10,25,7,True
2025-05-26,STR012,SKU0054,25,11,26,7,True
2025-06-02,STR012,SKU0054,26,11,27,7,True
2025-06-09,STR012,SKU0054,27,12,30,7,True
2025-06-16,STR012,SKU0054,30,9,22,7,True
2025-06-23,STR012,SKU0054,22,11,17,7,True
2025-06-30,STR012,SKU0054,17,15,22,7,True
2025-07-07,STR012,SKU0054,22,15,22,7,True
2025-07-14,STR012,SKU0054,22,9,18,7,True
2025-07-21,STR012,SKU0054,18,12,21,7,True
2025-07-28,STR012,SKU0054,21,15,24,7,True
2025-08-04,STR012,SKU0054,24,12,18,7,True
2025-08-11,STR012,SKU0054,18,12,17,7,True
2025-08-18,STR012,SKU0054,17,11,16,7,True
2025-08-25,STR012,SKU0054,16,14,19,7,True
2025-09-01,STR012,SKU0054,19,10,15,7,True
2025-09-08,STR012,SKU0054,15,15,17,7,True
2025-09-15,STR012,SKU0054,17,12,23,7,True
2025-09-22,STR012,SKU0054,23,10,14,7,True
2025-09-29,STR012,SKU0054,14,15,17,7,True
2025-10-06,STR012,SKU0054,17,14,16,7,True
2025-10-13,STR012,SKU0054,16,9,11,7,True
2025-10-20,STR012,SKU0054,11,14,10,7,True
2025-10-27,STR012,SKU0054,10,12,10,7,True
2025-11-03,STR012,SKU0054,10,16,14,7,True
2025-11-10,STR012,SKU0054,14,11,13,7,True
2025-11-17,STR012,SKU0054,13,13,18,7,True
2025-11-24,STR012,SKU0054,18,13,19,7,True
