delivery_event_id,po_line_id,purchase_order_id,supplier_id,product_id,destination_store_id,order_date,expected_delivery_date,actual_delivery_date,ordered_units,received_units,line_status
DEV0001624,POL001430,PO00286,SUP009,SKU0066,STR003,2025-12-19,2025-12-29,2025-12-27,59,59,Complete
DEV0001625,POL001431,PO00287,SUP003,SKU0069,STR010,2025-12-19,2025-12-29,2025-12-27,126,78,Complete
DEV0001626,POL001431,PO00287,SUP003,SKU0069,STR010,2025-12-19,2025-12-29,2025-12-28,126,48,Complete
DEV0001627,POL001432,PO00287,SUP002,SKU0072,STR017,2025-12-19,2025-12-29,2025-12-27,125,125,Complete
DEV0001628,POL001433,PO00287,SUP008,SKU0075,STR024,2025-12-19,2025-12-29,2025-12-27,27,27,Complete
DEV0001629,POL001434,PO00287,SUP007,SKU0078,STR007,2025-12-19,2025-12-29,2025-12-28,71,71,Complete
DEV0001630,POL001435,PO00287,SUP001,SKU0081,STR014,2025-12-19,2025-12-29,2026-01-02,73,50,Partially Received
DEV0001631,POL001436,PO00288,SUP007,SKU0084,STR021,2025-12-19,2025-12-29,2025-12-28,42,42,Complete
DEV0001632,POL001437,PO00288,SUP006,SKU0087,STR004,2025-12-19,2025-12-29,2025-12-28,65,36,Complete
DEV0001633,POL001437,PO00288,SUP006,SKU0087,STR004,2025-12-19,2025-12-29,2025-12-29,65,29,Complete
DEV0001634,POL001438,PO00288,SUP012,SKU0090,STR011,2025-12-19,2025-12-29,2025-12-28,64,64,Complete
DEV0001635,POL001439,PO00288,SUP011,SKU0093,STR018,2025-12-19,2025-12-29,2025-12-29,74,74,Complete
DEV0001636,POL001440,PO00288,SUP005,SKU0096,STR001,2025-12-19,2025-12-29,2025-12-28,132,132,Complete
DEV0001637,POL001441,PO00289,SUP012,SKU0002,STR008,2025-12-26,2026-01-05,2026-01-04,123,85,Partially Received
DEV0001638,POL001442,PO00289,SUP006,SKU0005,STR015,2025-12-26,2026-01-05,2026-01-05,26,26,Complete
DEV0001639,POL001443,PO00289,SUP005,SKU0008,STR022,2025-12-26,2026-01-05,2026-01-04,95,95,Complete
DEV0001640,POL001444,PO00289,SUP011,SKU0011,STR005,2025-12-26,2026-01-05,2026-01-03,68,49,Complete
DEV0001641,POL001444,PO00289,SUP011,SKU0011,STR005,2025-12-26,2026-01-05,2026-01-04,68,19,Complete
DEV0001642,POL001445,PO00289,SUP005,SKU0014,STR012,2025-12-26,2026-01-05,2026-01-02,66,33,Complete
DEV0001643,POL001445,PO00289,SUP005,SKU0014,STR012,2025-12-26,2026-01-05,2026-01-03,66,33,Complete
DEV0001644,POL001446,PO00290,SUP004,SKU0017,STR019,2025-12-26,2026-01-05,2026-01-05,117,117,Complete
DEV0001645,POL001447,PO00290,SUP010,SKU0020,STR002,2025-12-26,2026-01-05,2026-01-02,109,62,Complete
DEV0001646,POL001447,PO00290,SUP010,SKU0020,STR002,2025-12-26,2026-01-05,2026-01-03,109,47,Complete
DEV0001647,POL001448,PO00290,SUP009,SKU0023,STR009,2025-12-26,2026-01-05,2026-01-04,114,55,Complete
DEV0001648,POL001448,PO00290,SUP009,SKU0023,STR009,2025-12-26,2026-01-05,2026-01-05,114,59,Complete
DEV0001649,POL001449,PO00290,SUP003,SKU0026,STR016,2025-12-26,2026-01-05,2026-01-02,133,95,Complete
DEV0001650,POL001449,PO00290,SUP003,SKU0026,STR016,2025-12-26,2026-01-05,2026-01-03,133,38,Complete
DEV0001651,POL001450,PO00290,SUP002,SKU0029,STR023,2025-12-26,2026-01-05,2026-01-05,88,62,Partially Received
DEV0001652,POL001451,PO00291,SUP008,SKU0032,STR006,2025-12-26,2026-01-05,2026-01-02,90,41,Partially Received
DEV0001653,POL001451,PO00291,SUP008,SKU0032,STR006,2025-12-26,2026-01-05,2026-01-03,90,43,Partially Received
DEV0001654,POL001452,PO00291,SUP002,SKU0035,STR013,2025-12-26,2026-01-05,2026-01-04,115,115,Complete
DEV0001655,POL001453,PO00291,SUP001,SKU0038,STR020,2025-12-26,2026-01-05,2026-01-05,56,56,Complete
DEV0001656,POL001454,PO00291,SUP007,SKU0041,STR003,2025-12-26,2026-01-05,2026-01-02,87,62,Complete
DEV0001657,POL001454,PO00291,SUP007,SKU0041,STR003,2025-12-26,2026-01-05,2026-01-03,87,25,Complete
DEV0001658,POL001455,PO00291,SUP006,SKU0044,STR010,2025-12-26,2026-01-05,2026-01-05,77,77,Complete
DEV0001659,POL001456,PO00292,SUP012,SKU0047,STR017,2025-12-26,2026-01-05,2026-01-04,118,98,Partially Received
DEV0001660,POL001457,PO00292,SUP011,SKU0050,STR024,2025-12-26,2026-01-05,2026-01-08,131,131,Complete
DEV0001661,POL001458,PO00292,SUP005,SKU0053,STR007,2025-12-26,2026-01-05,2026-01-03,75,75,Complete
DEV0001662,POL001459,PO00292,SUP011,SKU0056,STR014,2025-12-26,2026-01-05,2026-01-04,116,116,Complete
DEV0001663,POL001460,PO00292,SUP010,SKU0059,STR021,2025-12-26,2026-01-05,2026-01-05,77,77,Complete
DEV0001664,POL001461,PO00293,SUP004,SKU0062,STR004,2025-12-26,2026-01-05,2026-01-05,140,140,Complete
DEV0001665,POL001462,PO00293,SUP003,SKU0065,STR011,2025-12-26,2026-01-05,2026-01-04,108,108,Complete
DEV0001666,POL001463,PO00293,SUP009,SKU0068,STR018,2025-12-26,2026-01-05,2026-01-03,64,64,Complete
DEV0001667,POL001464,PO00293,SUP008,SKU0071,STR001,2025-12-26,2026-01-05,2026-01-04,124,124,Complete
DEV0001668,POL001465,PO00293,SUP002,SKU0074,STR008,2025-12-26,2026-01-05,2026-01-02,127,67,Complete
DEV0001669,POL001465,PO00293,SUP002,SKU0074,STR008,2025-12-26,2026-01-05,2026-01-03,127,60,Complete
DEV0001670,POL001466,PO00294,SUP008,SKU0077,STR015,2025-12-26,2026-01-05,2026-01-04,91,91,Complete
DEV0001671,POL001467,PO00294,SUP007,SKU0080,STR022,2025-12-26,2026-01-05,2026-01-05,125,125,Complete
DEV0001672,POL001468,PO00294,SUP001,SKU0083,STR005,2025-12-26,2026-01-05,2026-01-06,116,116,Complete
DEV0001673,POL001469,PO00294,SUP012,SKU0086,STR012,2025-12-26,2026-01-05,2026-01-04,130,130,Complete
DEV0001674,POL001470,PO00294,SUP006,SKU0089,STR019,2025-12-26,2026-01-05,2026-01-04,75,49,Complete
DEV0001675,POL001470,PO00294,SUP006,SKU0089,STR019,2025-12-26,2026-01-05,2026-01-05,75,26,Complete
DEV0001676,POL001471,PO00295,SUP005,SKU0092,STR002,2025-12-26,2026-01-05,2026-01-03,35,35,Complete
DEV0001677,POL001472,PO00295,SUP011,SKU0095,STR009,2025-12-26,2026-01-05,2026-01-04,27,27,Complete
DEV0001678,POL001473,PO00295,SUP006,SKU0001,STR016,2026-01-02,2026-01-12,2026-01-11,54,29,Complete
DEV0001679,POL001473,PO00295,SUP006,SKU0001,STR016,2026-01-02,2026-01-12,2026-01-12,54,25,Complete
DEV0001680,POL001474,PO00295,SUP012,SKU0004,STR023,2026-01-02,2026-01-12,2026-01-13,69,43,Complete
DEV0001681,POL001474,PO00295,SUP012,SKU0004,STR023,2026-01-02,2026-01-12,2026-01-14,69,26,Complete
DEV0001682,POL001475,PO00295,SUP006,SKU0007,STR006,2026-01-02,2026-01-12,2026-01-11,30,30,Complete
DEV0001683,POL001476,PO00296,SUP005,SKU0010,STR013,2026-01-02,2026-01-12,2026-01-12,50,50,Complete
DEV0001684,POL001477,PO00296,SUP011,SKU0013,STR020,2026-01-02,2026-01-12,2026-01-11,32,32,Complete
DEV0001685,POL001478,PO00296,SUP010,SKU0016,STR003,2026-01-02,2026-01-12,2026-01-12,99,99,Complete
DEV0001686,POL001479,PO00296,SUP004,SKU0019,STR010,2026-01-02,2026-01-12,2026-01-11,49,36,Partially Received
DEV0001687,POL001480,PO00296,SUP003,SKU0022,STR017,2026-01-02,2026-01-12,2026-01-10,76,76,Complete
DEV0001688,POL001481,PO00297,SUP009,SKU0025,STR024,2026-01-02,2026-01-12,2026-01-12,116,116,Complete
DEV0001689,POL001482,PO00297,SUP003,SKU0028,STR007,2026-01-02,2026-01-12,2026-01-10,63,63,Complete
DEV0001690,POL001483,PO00297,SUP002,SKU0031,STR014,2026-01-02,2026-01-12,2026-01-11,101,63,Complete
DEV0001691,POL001483,PO00297,SUP002,SKU0031,STR014,2026-01-02,2026-01-12,2026-01-12,101,38,Complete
DEV0001692,POL001484,PO00297,SUP008,SKU0034,STR021,2026-01-02,2026-01-12,2026-01-11,95,95,Complete
DEV0001693,POL001485,PO00297,SUP007,SKU0037,STR004,2026-01-02,2026-01-12,2026-01-11,112,90,Partially Received
DEV0001694,POL001486,PO00298,SUP001,SKU0040,STR011,2026-01-02,2026-01-12,2026-01-12,78,78,Complete
DEV0001695,POL001487,PO00298,SUP012,SKU0043,STR018,2026-01-02,2026-01-12,2026-01-12,139,139,Complete
DEV0001696,POL001488,PO00298,SUP006,SKU0046,STR001,2026-01-02,2026-01-12,2026-01-11,124,65,Partially Received
DEV0001697,POL001488,PO00298,SUP006,SKU0046,STR001,2026-01-02,2026-01-12,2026-01-12,124,25,Partially Received
DEV0001698,POL001489,PO00298,SUP012,SKU0049,STR008,2026-01-02,2026-01-12,2026-01-11,95,95,Complete
DEV0001699,POL001490,PO00298,SUP011,SKU0052,STR015,2026-01-02,2026-01-12,2026-01-10,140,83,Complete
DEV0001700,POL001490,PO00298,SUP011,SKU0052,STR015,2026-01-02,2026-01-12,2026-01-11,140,57,Complete
DEV0001701,POL001491,PO00299,SUP005,SKU0055,STR022,2026-01-02,2026-01-12,2026-01-12,44,44,Complete
DEV0001702,POL001492,PO00299,SUP004,SKU0058,STR005,2026-01-02,2026-01-12,2026-01-14,87,87,Complete
DEV0001703,POL001493,PO00299,SUP010,SKU0061,STR012,2026-01-02,2026-01-12,2026-01-12,68,68,Complete
DEV0001704,POL001494,PO00299,SUP009,SKU0064,STR019,2026-01-02,2026-01-12,2026-01-10,43,43,Complete
DEV0001705,POL001495,PO00299,SUP003,SKU0067,STR002,2026-01-02,2026-01-12,2026-01-11,96,96,Complete
DEV0001706,POL001496,PO00300,SUP009,SKU0070,STR009,2026-01-02,2026-01-12,2026-01-10,31,31,Complete
DEV0001707,POL001497,PO00300,SUP008,SKU0073,STR016,2026-01-02,2026-01-12,2026-01-10,79,79,Complete
DEV0001708,POL001498,PO00300,SUP002,SKU0076,STR023,2026-01-02,2026-01-12,2026-01-13,91,91,Complete
DEV0001709,POL001499,PO00300,SUP001,SKU0079,STR006,2026-01-02,2026-01-12,2026-01-11,24,24,Complete
DEV0001710,POL001500,PO00300,SUP007,SKU0082,STR013,2026-01-02,2026-01-12,2026-01-11,139,130,Partially Received
DEV0001711,POL001501,PO00301,SUP006,SKU0085,STR020,2026-01-02,2026-01-12,2026-01-11,60,60,Complete
DEV0001712,POL001502,PO00301,SUP012,SKU0088,STR003,2026-01-02,2026-01-12,2026-01-13,96,54,Complete
DEV0001713,POL001502,PO00301,SUP012,SKU0088,STR003,2026-01-02,2026-01-12,2026-01-14,96,42,Complete
DEV0001714,POL001503,PO00301,SUP006,SKU0091,STR010,2026-01-02,2026-01-12,2026-01-11,132,94,Partially Received
DEV0001715,POL001504,PO00301,SUP005,SKU0094,STR017,2026-01-02,2026-01-12,2026-01-10,36,36,Complete
DEV0001716,POL001505,PO00301,SUP006,SKU0003,STR024,2026-01-09,2026-01-19,2026-01-17,53,53,Complete
DEV0001717,POL001506,PO00302,SUP012,SKU0006,STR007,2026-01-09,2026-01-19,2026-01-17,63,63,Complete
DEV0001718,POL001507,PO00302,SUP011,SKU0009,STR014,2026-01-09,2026-01-19,2026-01-18,24,24,Complete
DEV0001719,POL001508,PO00302,SUP005,SKU0012,STR021,2026-01-09,2026-01-19,2026-01-24,41,41,Complete
DEV0001720,POL001509,PO00302,SUP004,SKU0015,STR004,2026-01-09,2026-01-19,2026-01-18,58,58,Complete
DEV0001721,POL001510,PO00302,SUP010,SKU0018,STR011,2026-01-09,2026-01-19,2026-01-19,124,124,Complete
DEV0001722,POL001511,PO00303,SUP004,SKU0021,STR018,2026-01-09,2026-01-19,2026-01-18,55,41,Complete
DEV0001723,POL001511,PO00303,SUP004,SKU0021,STR018,2026-01-09,2026-01-19,2026-01-19,55,14,Complete
DEV0001724,POL001512,PO00303,SUP003,SKU0024,STR001,2026-01-09,2026-01-19,2026-01-19,60,60,Complete
DEV0001725,POL001513,PO00303,SUP009,SKU0027,STR008,2026-01-09,2026-01-19,2026-01-17,70,70,Complete
DEV0001726,POL001514,PO00303,SUP008,SKU0030,STR015,2026-01-09,2026-01-19,2026-01-18,71,51,Complete
DEV0001727,POL001514,PO00303,SUP008,SKU0030,STR015,2026-01-09,2026-01-19,2026-01-19,71,20,Complete
DEV0001728,POL001515,PO00303,SUP002,SKU0033,STR022,2026-01-09,2026-01-19,2026-01-17,64,64,Complete
DEV0001729,POL001516,PO00304,SUP001,SKU0036,STR005,2026-01-09,2026-01-19,2026-01-19,44,44,Complete
DEV0001730,POL001517,PO00304,SUP007,SKU0039,STR012,2026-01-09,2026-01-19,2026-01-17,76,76,Complete
DEV0001731,POL001518,PO00304,SUP001,SKU0042,STR019,2026-01-09,2026-01-19,2026-01-18,77,77,Complete
DEV0001732,POL001519,PO00304,SUP012,SKU0045,STR002,2026-01-09,2026-01-19,2026-01-19,132,132,Complete
DEV0001733,POL001520,PO00304,SUP006,SKU0048,STR009,2026-01-09,2026-01-19,2026-01-18,133,81,Complete
DEV0001734,POL001520,PO00304,SUP006,SKU0048,STR009,2026-01-09,2026-01-19,2026-01-19,133,52,Complete
DEV0001735,POL001521,PO00305,SUP005,SKU0051,STR016,2026-01-09,2026-01-19,2026-01-24,118,118,Complete
DEV0001736,POL001522,PO00305,SUP011,SKU0054,STR023,2026-01-09,2026-01-19,2026-01-19,72,72,Complete
DEV0001737,POL001523,PO00305,SUP010,SKU0057,STR006,2026-01-09,2026-01-19,2026-01-19,134,134,Complete
DEV0001738,POL001524,PO00305,SUP004,SKU0060,STR013,2026-01-09,2026-01-19,2026-01-18,71,48,Complete
DEV0001739,POL001524,PO00305,SUP004,SKU0060,STR013,2026-01-09,2026-01-19,2026-01-19,71,23,Complete
DEV0001740,POL001525,PO00305,SUP010,SKU0063,STR020,2026-01-09,2026-01-19,2026-01-19,62,62,Complete
DEV0001741,POL001526,PO00306,SUP009,SKU0066,STR003,2026-01-09,2026-01-19,2026-01-18,66,66,Complete
DEV0001742,POL001527,PO00306,SUP003,SKU0069,STR010,2026-01-09,2026-01-19,2026-01-18,104,104,Complete
DEV0001743,POL001528,PO00306,SUP002,SKU0072,STR017,2026-01-09,2026-01-19,2026-01-18,33,33,Complete
DEV0001744,POL001529,PO00306,SUP008,SKU0075,STR024,2026-01-09,2026-01-19,2026-01-17,134,134,Complete
DEV0001745,POL001530,PO00306,SUP007,SKU0078,STR007,2026-01-09,2026-01-19,2026-01-19,46,46,Complete
DEV0001746,POL001531,PO00307,SUP001,SKU0081,STR014,2026-01-09,2026-01-19,2026-01-17,59,59,Complete
DEV0001747,POL001532,PO00307,SUP007,SKU0084,STR021,2026-01-09,2026-01-19,2026-01-18,41,41,Complete
DEV0001748,POL001533,PO00307,SUP006,SKU0087,STR004,2026-01-09,2026-01-19,2026-01-19,79,79,Complete
DEV0001749,POL001534,PO00307,SUP012,SKU0090,STR011,2026-01-09,2026-01-19,2026-01-17,123,123,Complete
DEV0001750,POL001535,PO00307,SUP011,SKU0093,STR018,2026-01-09,2026-01-19,2026-01-17,117,87,Partially Received
DEV0001751,POL001536,PO00308,SUP005,SKU0096,STR001,2026-01-09,2026-01-19,2026-01-19,53,53,Complete
DEV0001752,POL001537,PO00308,SUP012,SKU0002,STR008,2026-01-16,2026-01-26,2026-01-24,137,137,Complete
DEV0001753,POL001538,PO00308,SUP006,SKU0005,STR015,2026-01-16,2026-01-26,2026-01-26,77,77,Complete
DEV0001754,POL001539,PO00308,SUP005,SKU0008,STR022,2026-01-16,2026-01-26,2026-01-25,25,25,Complete
DEV0001755,POL001540,PO00308,SUP011,SKU0011,STR005,2026-01-16,2026-01-26,2026-01-25,47,47,Complete
DEV0001756,POL001541,PO00309,SUP005,SKU0014,STR012,2026-01-16,2026-01-26,2026-01-24,96,96,Complete
DEV0001757,POL001542,PO00309,SUP004,SKU0017,STR019,2026-01-16,2026-01-26,2026-01-25,34,34,Complete
DEV0001758,POL001543,PO00309,SUP010,SKU0020,STR002,2026-01-16,2026-01-26,2026-01-24,105,105,Complete
DEV0001759,POL001544,PO00309,SUP009,SKU0023,STR009,2026-01-16,2026-01-26,2026-01-26,86,86,Complete
DEV0001760,POL001545,PO00309,SUP003,SKU0026,STR016,2026-01-16,2026-01-26,2026-01-25,59,59,Complete
DEV0001761,POL001546,PO00310,SUP002,SKU0029,STR023,2026-01-16,2026-01-26,2026-01-25,134,134,Complete
DEV0001762,POL001547,PO00310,SUP008,SKU0032,STR006,2026-01-16,2026-01-26,2026-01-25,123,123,Complete
DEV0001763,POL001548,PO00310,SUP002,SKU0035,STR013,2026-01-16,2026-01-26,2026-01-24,60,60,Complete
DEV0001764,POL001549,PO00310,SUP001,SKU0038,STR020,2026-01-16,2026-01-26,2026-01-26,89,89,Complete
DEV0001765,POL001550,PO00310,SUP007,SKU0041,STR003,2026-01-16,2026-01-26,2026-01-26,130,130,Complete
DEV0001766,POL001551,PO00311,SUP006,SKU0044,STR010,2026-01-16,2026-01-26,2026-01-25,87,73,Partially Received
DEV0001767,POL001552,PO00311,SUP012,SKU0047,STR017,2026-01-16,2026-01-26,2026-01-25,115,115,Complete
DEV0001768,POL001553,PO00311,SUP011,SKU0050,STR024,2026-01-16,2026-01-26,2026-01-25,32,32,Complete
DEV0001769,POL001554,PO00311,SUP005,SKU0053,STR007,2026-01-16,2026-01-26,2026-01-25,130,130,Complete
DEV0001770,POL001555,PO00311,SUP011,SKU0056,STR014,2026-01-16,2026-01-26,2026-01-25,43,43,Complete
DEV0001771,POL001556,PO00312,SUP010,SKU0059,STR021,2026-01-16,2026-01-26,2026-01-25,84,84,Complete
DEV0001772,POL001557,PO00312,SUP004,SKU0062,STR004,2026-01-16,2026-01-26,2026-01-25,26,26,Complete
DEV0001773,POL001558,PO00312,SUP003,SKU0065,STR011,2026-01-16,2026-01-26,2026-01-25,122,122,Complete
DEV0001774,POL001559,PO00312,SUP009,SKU0068,STR018,2026-01-16,2026-01-26,2026-01-30,43,43,Complete
DEV0001775,POL001560,PO00312,SUP008,SKU0071,STR001,2026-01-16,2026-01-26,2026-01-26,60,60,Complete
DEV0001776,POL001561,PO00313,SUP002,SKU0074,STR008,2026-01-16,2026-01-26,2026-01-25,96,68,Complete
DEV0001777,POL001561,PO00313,SUP002,SKU0074,STR008,2026-01-16,2026-01-26,2026-01-26,96,28,Complete
DEV0001778,POL001562,PO00313,SUP008,SKU0077,STR015,2026-01-16,2026-01-26,2026-01-24,111,111,Complete
DEV0001779,POL001563,PO00313,SUP007,SKU0080,STR022,2026-01-16,2026-01-26,2026-01-27,81,81,Complete
DEV0001780,POL001564,PO00313,SUP001,SKU0083,STR005,2026-01-16,2026-01-26,2026-01-26,34,34,Complete
DEV0001781,POL001565,PO00313,SUP012,SKU0086,STR012,2026-01-16,2026-01-26,2026-01-24,123,123,Complete
DEV0001782,POL001566,PO00314,SUP006,SKU0089,STR019,2026-01-16,2026-01-26,2026-01-26,67,67,Complete
DEV0001783,POL001567,PO00314,SUP005,SKU0092,STR002,2026-01-16,2026-01-26,2026-01-23,90,51,Complete
DEV0001784,POL001567,PO00314,SUP005,SKU0092,STR002,2026-01-16,2026-01-26,2026-01-24,90,39,Complete
DEV0001785,POL001568,PO00314,SUP011,SKU0095,STR009,2026-01-16,2026-01-26,2026-01-25,46,46,Complete
DEV0001786,POL001569,PO00314,SUP006,SKU0001,STR016,2026-01-23,2026-02-02,2026-02-05,79,79,Complete
DEV0001787,POL001570,PO00314,SUP012,SKU0004,STR023,2026-01-23,2026-02-02,2026-01-31,80,80,Complete
DEV0001788,POL001571,PO00315,SUP006,SKU0007,STR006,2026-01-23,2026-02-02,2026-01-31,78,78,Complete
DEV0001789,POL001572,PO00315,SUP005,SKU0010,STR013,2026-01-23,2026-02-02,2026-02-01,135,135,Complete
DEV0001790,POL001573,PO00315,SUP011,SKU0013,STR020,2026-01-23,2026-02-02,2026-02-02,126,126,Complete
DEV0001791,POL001574,PO00315,SUP010,SKU0016,STR003,2026-01-23,2026-02-02,2026-02-01,39,39,Complete
DEV0001792,POL001575,PO00315,SUP004,SKU0019,STR010,2026-01-23,2026-02-02,2026-02-02,96,96,Complete
DEV0001793,POL001576,PO00316,SUP003,SKU0022,STR017,2026-01-23,2026-02-02,2026-02-02,55,55,Complete
DEV0001794,POL001577,PO00316,SUP009,SKU0025,STR024,2026-01-23,2026-02-02,2026-01-31,39,39,Complete
DEV0001795,POL001578,PO00316,SUP003,SKU0028,STR007,2026-01-23,2026-02-02,2026-02-02,58,58,Complete
DEV0001796,POL001579,PO00316,SUP002,SKU0031,STR014,2026-01-23,2026-02-02,2026-01-31,106,106,Complete
DEV0001797,POL001580,PO00316,SUP008,SKU0034,STR021,2026-01-23,2026-02-02,2026-02-02,101,101,Complete
DEV0001798,POL001581,PO00317,SUP007,SKU0037,STR004,2026-01-23,2026-02-02,2026-02-01,30,30,Complete
DEV0001799,POL001582,PO00317,SUP001,SKU0040,STR011,2026-01-23,2026-02-02,2026-01-31,66,66,Complete
DEV0001800,POL001583,PO00317,SUP012,SKU0043,STR018,2026-01-23,2026-02-02,2026-01-31,69,69,Complete
DEV0001801,POL001584,PO00317,SUP006,SKU0046,STR001,2026-01-23,2026-02-02,2026-02-02,59,59,Complete
DEV0001802,POL001585,PO00317,SUP012,SKU0049,STR008,2026-01-23,2026-02-02,2026-02-02,113,113,Complete
DEV0001803,POL001586,PO00318,SUP011,SKU0052,STR015,2026-01-23,2026-02-02,2026-02-01,24,24,Complete
DEV0001804,POL001587,PO00318,SUP005,SKU0055,STR022,2026-01-23,2026-02-02,2026-02-01,107,107,Complete
DEV0001805,POL001588,PO00318,SUP004,SKU0058,STR005,2026-01-23,2026-02-02,2026-02-02,31,31,Complete
DEV0001806,POL001589,PO00318,SUP010,SKU0061,STR012,2026-01-23,2026-02-02,2026-02-01,33,33,Complete
DEV0001807,POL001590,PO00318,SUP009,SKU0064,STR019,2026-01-23,2026-02-02,2026-02-01,92,92,Complete
DEV0001808,POL001591,PO00319,SUP003,SKU0067,STR002,2026-01-23,2026-02-02,2026-01-31,131,62,Complete
DEV0001809,POL001591,PO00319,SUP003,SKU0067,STR002,2026-01-23,2026-02-02,2026-02-01,131,69,Complete
DEV0001810,POL001592,PO00319,SUP009,SKU0070,STR009,2026-01-23,2026-02-02,2026-02-02,85,85,Complete
DEV0001811,POL001593,PO00319,SUP008,SKU0073,STR016,2026-01-23,2026-02-02,2026-02-02,106,106,Complete
DEV0001812,POL001594,PO00319,SUP002,SKU0076,STR023,2026-01-23,2026-02-02,2026-02-07,29,27,Partially Received
DEV0001813,POL001595,PO00319,SUP001,SKU0079,STR006,2026-01-23,2026-02-02,2026-02-01,95,95,Complete
DEV0001814,POL001596,PO00320,SUP007,SKU0082,STR013,2026-01-23,2026-02-02,2026-01-31,90,90,Complete
DEV0001815,POL001597,PO00320,SUP006,SKU0085,STR020,2026-01-23,2026-02-02,2026-02-01,105,105,Complete
DEV0001816,POL001598,PO00320,SUP012,SKU0088,STR003,2026-01-23,2026-02-02,2026-01-31,82,82,Complete
DEV0001817,POL001599,PO00320,SUP006,SKU0091,STR010,2026-01-23,2026-02-02,2026-01-31,140,105,Complete
DEV0001818,POL001599,PO00320,SUP006,SKU0091,STR010,2026-01-23,2026-02-02,2026-02-01,140,35,Complete
DEV0001819,POL001600,PO00320,SUP005,SKU0094,STR017,2026-01-23,2026-02-02,2026-02-01,83,41,Complete
DEV0001820,POL001600,PO00320,SUP005,SKU0094,STR017,2026-01-23,2026-02-02,2026-02-02,83,42,Complete
DEV0001821,POL001601,PO00321,SUP006,SKU0003,STR024,2026-01-30,2026-02-09,2026-02-07,112,112,Complete
DEV0001822,POL001602,PO00321,SUP012,SKU0006,STR007,2026-01-30,2026-02-09,2026-02-08,56,56,Complete
DEV0001823,POL001603,PO00321,SUP011,SKU0009,STR014,2026-01-30,2026-02-09,2026-02-07,76,76,Complete
DEV0001824,POL001604,PO00321,SUP005,SKU0012,STR021,2026-01-30,2026-02-09,2026-02-12,71,71,Complete
DEV0001825,POL001605,PO00321,SUP004,SKU0015,STR004,2026-01-30,2026-02-09,2026-02-08,75,75,Complete
DEV0001826,POL001606,PO00322,SUP010,SKU0018,STR011,2026-01-30,2026-02-09,2026-02-08,25,23,Partially Received
DEV0001827,POL001607,PO00322,SUP004,SKU0021,STR018,2026-01-30,2026-02-09,2026-02-09,39,39,Complete
DEV0001828,POL001608,PO00322,SUP003,SKU0024,STR001,2026-01-30,2026-02-09,2026-02-08,37,37,Complete
DEV0001829,POL001609,PO00322,SUP009,SKU0027,STR008,2026-01-30,2026-02-09,2026-02-08,111,111,Complete
DEV0001830,POL001610,PO00322,SUP008,SKU0030,STR015,2026-01-30,2026-02-09,2026-02-09,72,72,Complete
DEV0001831,POL001611,PO00323,SUP002,SKU0033,STR022,2026-01-30,2026-02-09,2026-02-08,120,120,Complete
DEV0001832,POL001612,PO00323,SUP001,SKU0036,STR005,2026-01-30,2026-02-09,2026-02-13,101,101,Complete
DEV0001833,POL001613,PO00323,SUP007,SKU0039,STR012,2026-01-30,2026-02-09,2026-02-08,124,124,Complete
DEV0001834,POL001614,PO00323,SUP001,SKU0042,STR019,2026-01-30,2026-02-09,2026-02-08,83,83,Complete
DEV0001835,POL001615,PO00323,SUP012,SKU0045,STR002,2026-01-30,2026-02-09,2026-02-09,121,121,Complete
DEV0001836,POL001616,PO00324,SUP006,SKU0048,STR009,2026-01-30,2026-02-09,2026-02-07,47,47,Complete
DEV0001837,POL001617,PO00324,SUP005,SKU0051,STR016,2026-01-30,2026-02-09,2026-02-07,68,68,Complete
DEV0001838,POL001618,PO00324,SUP011,SKU0054,STR023,2026-01-30,2026-02-09,2026-02-07,46,46,Complete
DEV0001839,POL001619,PO00324,SUP010,SKU0057,STR006,2026-01-30,2026-02-09,2026-02-08,88,36,Partially Received
DEV0001840,POL001619,PO00324,SUP010,SKU0057,STR006,2026-01-30,2026-02-09,2026-02-09,88,42,Partially Received
DEV0001841,POL001620,PO00324,SUP004,SKU0060,STR013,2026-01-30,2026-02-09,2026-02-08,140,140,Complete
