week_start,store_id,product_id,promotion_id,units_sold,gross_sales,discount_value,net_sales,cost_of_goods,returns_units
2025-06-30,STR017,SKU0046,,15,860.25,0.00,860.25,393.90,0
2025-07-07,STR017,SKU0046,,8,458.80,0.00,458.80,210.08,0
2025-07-14,STR017,SKU0046,,4,229.40,0.00,229.40,105.04,0
2025-07-21,STR017,SKU0046,,6,344.10,0.00,344.10,157.56,0
2025-07-28,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2025-08-04,STR017,SKU0046,,5,286.75,0.00,286.75,131.30,0
2025-08-11,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2025-08-18,STR017,SKU0046,,3,172.05,0.00,172.05,78.78,0
2025-08-25,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2025-09-01,STR017,SKU0046,,9,516.15,0.00,516.15,236.34,0
2025-09-08,STR017,SKU0046,,9,516.15,0.00,516.15,236.34,0
2025-09-15,STR017,SKU0046,,9,516.15,0.00,516.15,236.34,0
2025-09-22,STR017,SKU0046,,8,458.80,0.00,458.80,210.08,0
2025-09-29,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2025-10-06,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2025-10-13,STR017,SKU0046,,12,688.20,0.00,688.20,315.12,0
2025-10-20,STR017,SKU0046,,9,516.15,0.00,516.15,236.34,0
2025-10-27,STR017,SKU0046,,13,745.55,0.00,745.55,341.38,0
2025-11-03,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2025-11-10,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2025-11-17,STR017,SKU0046,,11,630.85,0.00,630.85,288.86,0
2025-11-24,STR017,SKU0046,,5,286.75,0.00,286.75,131.30,0
2025-12-01,STR017,SKU0046,,3,172.05,0.00,172.05,78.78,0
2025-12-08,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2025-12-15,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2025-12-22,STR017,SKU0046,,3,172.05,0.00,172.05,78.78,0
2025-12-29,STR017,SKU0046,,4,229.40,0.00,229.40,105.04,0
2026-01-05,STR017,SKU0046,,14,802.90,0.00,802.90,367.64,0
2026-01-12,STR017,SKU0046,,14,802.90,0.00,802.90,367.64,0
2026-01-19,STR017,SKU0046,,6,344.10,0.00,344.10,157.56,0
2026-01-26,STR017,SKU0046,,8,458.80,0.00,458.80,210.08,0
2026-02-02,STR017,SKU0046,,15,860.25,0.00,860.25,393.90,0
2026-02-09,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2026-02-16,STR017,SKU0046,,6,344.10,0.00,344.10,157.56,0
2026-02-23,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2026-03-02,STR017,SKU0046,,6,344.10,0.00,344.10,157.56,0
2026-03-09,STR017,SKU0046,PRM034,12,688.20,192.72,495.48,315.12,0
2026-03-16,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2026-03-23,STR017,SKU0046,,5,286.75,0.00,286.75,131.30,0
2026-03-30,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2026-04-06,STR017,SKU0046,,8,458.80,0.00,458.80,210.08,0
2026-04-13,STR017,SKU0046,,8,458.80,0.00,458.80,210.08,0
2026-04-20,STR017,SKU0046,,5,286.75,0.00,286.75,131.30,0
2026-04-27,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2026-05-04,STR017,SKU0046,,3,172.05,0.00,172.05,78.78,0
2026-05-11,STR017,SKU0046,,6,344.10,0.00,344.10,157.56,0
2026-05-18,STR017,SKU0046,,3,172.05,0.00,172.05,78.78,0
2026-05-25,STR017,SKU0046,,5,286.75,0.00,286.75,131.30,0
2026-06-01,STR017,SKU0046,,7,401.45,0.00,401.45,183.82,0
2026-06-08,STR017,SKU0046,,11,630.85,0.00,630.85,288.86,0
2026-06-15,STR017,SKU0046,,3,172.05,0.00,172.05,78.78,0
2026-06-22,STR017,SKU0046,,13,745.55,0.00,745.55,341.38,0
2026-06-29,STR017,SKU0046,,13,745.55,0.00,745.55,341.38,0
2026-07-06,STR017,SKU0046,,2,114.70,0.00,114.70,52.52,0
2026-07-13,STR017,SKU0046,,5,286.75,0.00,286.75,131.30,0
2026-07-20,STR017,SKU0046,,2,114.70,0.00,114.70,52.52,0
2026-07-27,STR017,SKU0046,,10,573.50,0.00,573.50,262.60,0
2026-08-03,STR017,SKU0046,,8,458.80,0.00,458.80,210.08,0
2025-06-16,STR017,SKU0047,,6,93.00,0.00,93.00,56.22,0
2025-06-23,STR017,SKU0047,,7,108.50,0.00,108.50,65.59,0
2025-06-30,STR017,SKU0047,,12,186.00,0.00,186.00,112.44,0
2025-07-07,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2025-07-14,STR017,SKU0047,,8,124.00,0.00,124.00,74.96,0
2025-07-21,STR017,SKU0047,,5,77.50,0.00,77.50,46.85,0
2025-07-28,STR017,SKU0047,,8,124.00,0.00,124.00,74.96,0
2025-08-04,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2025-08-11,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2025-08-18,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2025-08-25,STR017,SKU0047,,6,93.00,0.00,93.00,56.22,0
2025-09-01,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2025-09-08,STR017,SKU0047,,8,124.00,0.00,124.00,74.96,0
2025-09-15,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2025-09-22,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2025-09-29,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2025-10-06,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2025-10-13,STR017,SKU0047,,18,279.00,0.00,279.00,168.66,0
2025-10-20,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2025-10-27,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2025-11-03,STR017,SKU0047,,7,108.50,0.00,108.50,65.59,0
2025-11-10,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2025-11-17,STR017,SKU0047,,5,77.50,0.00,77.50,46.85,0
2025-11-24,STR017,SKU0047,,6,93.00,0.00,93.00,56.22,0
2025-12-01,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2025-12-08,STR017,SKU0047,,18,279.00,0.00,279.00,168.66,0
2025-12-15,STR017,SKU0047,,21,325.50,0.00,325.50,196.77,0
2025-12-22,STR017,SKU0047,,7,108.50,0.00,108.50,65.59,0
2025-12-29,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2026-01-05,STR017,SKU0047,,5,77.50,0.00,77.50,46.85,0
2026-01-12,STR017,SKU0047,,11,170.50,0.00,170.50,103.07,0
2026-01-19,STR017,SKU0047,,16,248.00,0.00,248.00,149.92,0
2026-01-26,STR017,SKU0047,,18,279.00,0.00,279.00,168.66,0
2026-02-02,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2026-02-09,STR017,SKU0047,,7,108.50,0.00,108.50,65.59,0
2026-02-16,STR017,SKU0047,,7,108.50,0.00,108.50,65.59,0
2026-02-23,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2026-03-02,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2026-03-09,STR017,SKU0047,,11,170.50,0.00,170.50,103.07,0
2026-03-16,STR017,SKU0047,,6,93.00,0.00,93.00,56.22,0
2026-03-23,STR017,SKU0047,,7,108.50,0.00,108.50,65.59,0
2026-03-30,STR017,SKU0047,PRM007,16,248.00,81.92,166.08,149.92,0
2026-04-06,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2026-04-13,STR017,SKU0047,,11,170.50,0.00,170.50,103.07,0
2026-04-20,STR017,SKU0047,,11,170.50,0.00,170.50,103.07,0
2026-04-27,STR017,SKU0047,,11,170.50,0.00,170.50,103.07,0
2026-05-04,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2026-05-11,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2026-05-18,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2026-05-25,STR017,SKU0047,,8,124.00,0.00,124.00,74.96,0
2026-06-01,STR017,SKU0047,,17,263.50,0.00,263.50,159.29,0
2026-06-08,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2026-06-15,STR017,SKU0047,,10,155.00,0.00,155.00,93.70,0
2026-06-22,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2026-06-29,STR017,SKU0047,,12,186.00,0.00,186.00,112.44,0
2026-07-06,STR017,SKU0047,,13,201.50,0.00,201.50,121.81,0
2026-07-13,STR017,SKU0047,,11,170.50,0.00,170.50,103.07,0
2026-07-20,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2026-07-27,STR017,SKU0047,,9,139.50,0.00,139.50,84.33,0
2026-08-03,STR017,SKU0047,,12,186.00,0.00,186.00,112.44,0
2025-05-26,STR017,SKU0048,,12,500.40,0.00,500.40,320.40,0
2025-06-02,STR017,SKU0048,,9,375.30,0.00,375.30,240.30,0
2025-06-09,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2025-06-16,STR017,SKU0048,,9,375.30,0.00,375.30,240.30,0
2025-06-23,STR017,SKU0048,,11,458.70,0.00,458.70,293.70,0
2025-06-30,STR017,SKU0048,,10,417.00,0.00,417.00,267.00,0
2025-07-07,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2025-07-14,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2025-07-21,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2025-07-28,STR017,SKU0048,,10,417.00,0.00,417.00,267.00,0
2025-08-04,STR017,SKU0048,,9,375.30,0.00,375.30,240.30,0
2025-08-11,STR017,SKU0048,,13,542.10,0.00,542.10,347.10,0
2025-08-18,STR017,SKU0048,,11,458.70,0.00,458.70,293.70,0
2025-08-25,STR017,SKU0048,,18,750.60,0.00,750.60,480.60,0
2025-09-01,STR017,SKU0048,,17,708.90,0.00,708.90,453.90,0
2025-09-08,STR017,SKU0048,,13,542.10,0.00,542.10,347.10,0
2025-09-15,STR017,SKU0048,,21,875.70,0.00,875.70,560.70,0
2025-09-22,STR017,SKU0048,,12,500.40,0.00,500.40,320.40,0
2025-09-29,STR017,SKU0048,,4,166.80,0.00,166.80,106.80,0
2025-10-06,STR017,SKU0048,,8,333.60,0.00,333.60,213.60,0
2025-10-13,STR017,SKU0048,PRM031,17,708.90,233.92,474.98,453.90,0
2025-10-20,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2025-10-27,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2025-11-03,STR017,SKU0048,,11,458.70,0.00,458.70,293.70,0
2025-11-10,STR017,SKU0048,,17,708.90,0.00,708.90,453.90,0
2025-11-17,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2025-11-24,STR017,SKU0048,,11,458.70,0.00,458.70,293.70,0
2025-12-01,STR017,SKU0048,,9,375.30,0.00,375.30,240.30,0
2025-12-08,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2025-12-15,STR017,SKU0048,,10,417.00,0.00,417.00,267.00,0
2025-12-22,STR017,SKU0048,,18,750.60,0.00,750.60,480.60,0
2025-12-29,STR017,SKU0048,,7,291.90,0.00,291.90,186.90,0
2026-01-05,STR017,SKU0048,,11,458.70,0.00,458.70,293.70,0
2026-01-12,STR017,SKU0048,,15,625.50,0.00,625.50,400.50,0
2026-01-19,STR017,SKU0048,,12,500.40,0.00,500.40,320.40,0
2026-01-26,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2026-02-02,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2026-02-09,STR017,SKU0048,,22,917.40,0.00,917.40,587.40,0
2026-02-16,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2026-02-23,STR017,SKU0048,,13,542.10,0.00,542.10,347.10,0
2026-03-02,STR017,SKU0048,,12,500.40,0.00,500.40,320.40,0
2026-03-09,STR017,SKU0048,,9,375.30,0.00,375.30,240.30,0
2026-03-16,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2026-03-23,STR017,SKU0048,,13,542.10,0.00,542.10,347.10,0
2026-03-30,STR017,SKU0048,,15,625.50,0.00,625.50,400.50,0
2026-04-06,STR017,SKU0048,,8,333.60,0.00,333.60,213.60,0
2026-04-13,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2026-04-20,STR017,SKU0048,,16,667.20,0.00,667.20,427.20,0
2026-04-27,STR017,SKU0048,,10,417.00,0.00,417.00,267.00,0
2026-05-04,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2026-05-11,STR017,SKU0048,,14,583.80,0.00,583.80,373.80,0
2026-05-18,STR017,SKU0048,,18,750.60,0.00,750.60,480.60,0
2026-05-25,STR017,SKU0048,,17,708.90,0.00,708.90,453.90,0
2026-06-01,STR017,SKU0048,,7,291.90,0.00,291.90,186.90,0
2026-06-08,STR017,SKU0048,,10,417.00,0.00,417.00,267.00,0
2026-06-15,STR017,SKU0048,,18,750.60,0.00,750.60,480.60,0
2026-06-22,STR017,SKU0048,,10,417.00,0.00,417.00,267.00,0
2026-06-29,STR017,SKU0048,,11,458.70,0.00,458.70,293.70,0
2026-07-06,STR017,SKU0048,,12,500.40,0.00,500.40,320.40,0
2026-07-13,STR017,SKU0048,,15,625.50,0.00,625.50,400.50,0
2026-07-20,STR017,SKU0048,,15,625.50,0.00,625.50,400.50,0
2026-07-27,STR017,SKU0048,,24,1000.80,0.00,1000.80,640.80,0
2026-08-03,STR017,SKU0048,,17,708.90,0.00,708.90,453.90,0
2025-06-02,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2025-06-09,STR017,SKU0051,,17,729.64,0.00,729.64,453.90,0
2025-06-16,STR017,SKU0051,,10,429.20,0.00,429.20,267.00,0
2025-06-23,STR017,SKU0051,,14,600.88,0.00,600.88,373.80,0
2025-06-30,STR017,SKU0051,,19,815.48,0.00,815.48,507.30,0
2025-07-07,STR017,SKU0051,,9,386.28,0.00,386.28,240.30,0
2025-07-14,STR017,SKU0051,,7,300.44,0.00,300.44,186.90,0
2025-07-21,STR017,SKU0051,,10,429.20,0.00,429.20,267.00,0
2025-07-28,STR017,SKU0051,,16,686.72,0.00,686.72,427.20,0
2025-08-04,STR017,SKU0051,,4,171.68,0.00,171.68,106.80,0
2025-08-11,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2025-08-18,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2025-08-25,STR017,SKU0051,,5,214.60,0.00,214.60,133.50,0
2025-09-01,STR017,SKU0051,,8,343.36,0.00,343.36,213.60,0
2025-09-08,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2025-09-15,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2025-09-22,STR017,SKU0051,,15,643.80,0.00,643.80,400.50,0
2025-09-29,STR017,SKU0051,,18,772.56,0.00,772.56,480.60,0
2025-10-06,STR017,SKU0051,,15,643.80,0.00,643.80,400.50,0
2025-10-13,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2025-10-20,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2025-10-27,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2025-11-03,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2025-11-10,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2025-11-17,STR017,SKU0051,,16,686.72,0.00,686.72,427.20,0
2025-11-24,STR017,SKU0051,,15,643.80,0.00,643.80,400.50,0
2025-12-01,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2025-12-08,STR017,SKU0051,,15,643.80,0.00,643.80,400.50,0
2025-12-15,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2025-12-22,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2025-12-29,STR017,SKU0051,,8,343.36,0.00,343.36,213.60,0
2026-01-05,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2026-01-12,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2026-01-19,STR017,SKU0051,,10,429.20,0.00,429.20,267.00,0
2026-01-26,STR017,SKU0051,,20,858.40,0.00,858.40,534.00,0
2026-02-02,STR017,SKU0051,,16,686.72,0.00,686.72,427.20,0
2026-02-09,STR017,SKU0051,,9,386.28,0.00,386.28,240.30,0
2026-02-16,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2026-02-23,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2026-03-02,STR017,SKU0051,,14,600.88,0.00,600.88,373.80,0
2026-03-09,STR017,SKU0051,,16,686.72,0.00,686.72,427.20,0
2026-03-16,STR017,SKU0051,,17,729.64,0.00,729.64,453.90,0
2026-03-23,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2026-03-30,STR017,SKU0051,,13,557.96,0.00,557.96,347.10,0
2026-04-06,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2026-04-13,STR017,SKU0051,,7,300.44,0.00,300.44,186.90,0
2026-04-20,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2026-04-27,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2026-05-04,STR017,SKU0051,,7,300.44,0.00,300.44,186.90,0
2026-05-11,STR017,SKU0051,,17,729.64,0.00,729.64,453.90,0
2026-05-18,STR017,SKU0051,,4,171.68,0.00,171.68,106.80,0
2026-05-25,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2026-06-01,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2026-06-08,STR017,SKU0051,,9,386.28,0.00,386.28,240.30,0
2026-06-15,STR017,SKU0051,,14,600.88,0.00,600.88,373.80,0
2026-06-22,STR017,SKU0051,,9,386.28,0.00,386.28,240.30,0
2026-06-29,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2026-07-06,STR017,SKU0051,,17,729.64,0.00,729.64,453.90,0
2026-07-13,STR017,SKU0051,,9,386.28,0.00,386.28,240.30,0
2026-07-20,STR017,SKU0051,,11,472.12,0.00,472.12,293.70,0
2026-07-27,STR017,SKU0051,,12,515.04,0.00,515.04,320.40,0
2026-08-03,STR017,SKU0051,,16,686.72,0.00,686.72,427.20,0
2025-03-24,STR017,SKU0053,,7,378.00,0.00,378.00,183.82,0
2025-03-31,STR017,SKU0053,,12,648.00,0.00,648.00,315.12,0
2025-04-07,STR017,SKU0053,,14,756.00,0.00,756.00,367.64,0
2025-04-14,STR017,SKU0053,,21,1134.00,0.00,1134.00,551.46,0
2025-04-21,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2025-04-28,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2025-05-05,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2025-05-12,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2025-05-19,STR017,SKU0053,,18,972.00,0.00,972.00,472.68,0
2025-05-26,STR017,SKU0053,,18,972.00,0.00,972.00,472.68,0
2025-06-02,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2025-06-09,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2025-06-16,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2025-06-23,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2025-06-30,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2025-07-07,STR017,SKU0053,,14,756.00,0.00,756.00,367.64,0
2025-07-14,STR017,SKU0053,,8,432.00,0.00,432.00,210.08,0
2025-07-21,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2025-07-28,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2025-08-04,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2025-08-11,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2025-08-18,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2025-08-25,STR017,SKU0053,,19,1026.00,0.00,1026.00,498.94,0
2025-09-01,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2025-09-08,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2025-09-15,STR017,SKU0053,,18,972.00,0.00,972.00,472.68,0
2025-09-22,STR017,SKU0053,,14,756.00,0.00,756.00,367.64,0
2025-09-29,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2025-10-06,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2025-10-13,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2025-10-20,STR017,SKU0053,PRM022,22,1188.00,332.64,855.36,577.72,0
2025-10-27,STR017,SKU0053,,18,972.00,0.00,972.00,472.68,0
2025-11-03,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2025-11-10,STR017,SKU0053,,6,324.00,0.00,324.00,157.56,0
2025-11-17,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2025-11-24,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2025-12-01,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2025-12-08,STR017,SKU0053,,12,648.00,0.00,648.00,315.12,0
2025-12-15,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2025-12-22,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2025-12-29,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2026-01-05,STR017,SKU0053,,9,486.00,0.00,486.00,236.34,0
2026-01-12,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-01-19,STR017,SKU0053,,14,756.00,0.00,756.00,367.64,0
2026-01-26,STR017,SKU0053,,6,324.00,0.00,324.00,157.56,0
2026-02-02,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2026-02-09,STR017,SKU0053,,7,378.00,0.00,378.00,183.82,0
2026-02-16,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-02-23,STR017,SKU0053,,12,648.00,0.00,648.00,315.12,0
2026-03-02,STR017,SKU0053,,18,972.00,0.00,972.00,472.68,0
2026-03-09,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-03-16,STR017,SKU0053,,17,918.00,0.00,918.00,446.42,0
2026-03-23,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-03-30,STR017,SKU0053,,8,432.00,0.00,432.00,210.08,0
2026-04-06,STR017,SKU0053,,12,648.00,0.00,648.00,315.12,0
2026-04-13,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2026-04-20,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2026-04-27,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2026-05-04,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2026-05-11,STR017,SKU0053,,18,972.00,0.00,972.00,472.68,0
2026-05-18,STR017,SKU0053,,14,756.00,0.00,756.00,367.64,0
2026-05-25,STR017,SKU0053,,14,756.00,0.00,756.00,367.64,0
2026-06-01,STR017,SKU0053,,22,1188.00,0.00,1188.00,577.72,0
2026-06-08,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2026-06-15,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-06-22,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-06-29,STR017,SKU0053,,15,810.00,0.00,810.00,393.90,0
2026-07-06,STR017,SKU0053,,8,432.00,0.00,432.00,210.08,0
2026-07-13,STR017,SKU0053,,13,702.00,0.00,702.00,341.38,0
2026-07-20,STR017,SKU0053,,16,864.00,0.00,864.00,420.16,0
2026-07-27,STR017,SKU0053,,11,594.00,0.00,594.00,288.86,0
2026-08-03,STR017,SKU0053,,10,540.00,0.00,540.00,262.60,0
2025-03-31,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-04-07,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-04-14,STR017,SKU0057,,12,354.00,0.00,354.00,214.92,0
2025-04-21,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-04-28,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-05-05,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-05-12,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-05-19,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2025-05-26,STR017,SKU0057,,8,236.00,0.00,236.00,143.28,0
2025-06-02,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-06-09,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2025-06-16,STR017,SKU0057,,16,472.00,0.00,472.00,286.56,0
2025-06-23,STR017,SKU0057,,12,354.00,0.00,354.00,214.92,0
2025-06-30,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-07-07,STR017,SKU0057,,7,206.50,0.00,206.50,125.37,0
2025-07-14,STR017,SKU0057,,16,472.00,0.00,472.00,286.56,0
2025-07-21,STR017,SKU0057,,10,295.00,0.00,295.00,179.10,0
2025-07-28,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-08-04,STR017,SKU0057,,11,324.50,0.00,324.50,197.01,0
2025-08-11,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-08-18,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2025-08-25,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-09-01,STR017,SKU0057,,15,442.50,0.00,442.50,268.65,0
2025-09-08,STR017,SKU0057,,17,501.50,0.00,501.50,304.47,0
2025-09-15,STR017,SKU0057,,16,472.00,0.00,472.00,286.56,0
2025-09-22,STR017,SKU0057,,8,236.00,0.00,236.00,143.28,0
2025-09-29,STR017,SKU0057,,19,560.50,0.00,560.50,340.29,0
2025-10-06,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2025-10-13,STR017,SKU0057,,15,442.50,0.00,442.50,268.65,0
2025-10-20,STR017,SKU0057,,17,501.50,0.00,501.50,304.47,0
2025-10-27,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2025-11-03,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2025-11-10,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-11-17,STR017,SKU0057,,14,413.00,0.00,413.00,250.74,0
2025-11-24,STR017,SKU0057,,8,236.00,0.00,236.00,143.28,0
2025-12-01,STR017,SKU0057,,21,619.50,0.00,619.50,376.11,0
2025-12-08,STR017,SKU0057,,23,678.50,0.00,678.50,411.93,0
2025-12-15,STR017,SKU0057,,23,678.50,0.00,678.50,411.93,0
2025-12-22,STR017,SKU0057,,16,472.00,0.00,472.00,286.56,0
2025-12-29,STR017,SKU0057,,17,501.50,0.00,501.50,304.47,0
2026-01-05,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2026-01-12,STR017,SKU0057,,9,265.50,0.00,265.50,161.19,0
2026-01-19,STR017,SKU0057,,11,324.50,0.00,324.50,197.01,0
2026-01-26,STR017,SKU0057,,18,531.00,0.00,531.00,322.38,0
2026-02-02,STR017,SKU0057,,10,295.00,0.00,295.00,179.10,0
2026-02-09,STR017,SKU0057,,16,472.00,0.00,472.00,286.56,0
2026-02-16,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
2026-02-23,STR017,SKU0057,,19,560.50,0.00,560.50,340.29,0
2026-03-02,STR017,SKU0057,,18,531.00,0.00,531.00,322.38,0
2026-03-09,STR017,SKU0057,,10,295.00,0.00,295.00,179.10,0
2026-03-16,STR017,SKU0057,,13,383.50,0.00,383.50,232.83,0
